# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Mar 15 20:06:55 BRT 2023 [seed=444]
# -seed 444 -prefix seed4 coal_prior_ntaxa=5.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
91000	-11.115684719136553	-11.115684719136553	6.661338147750938E-16	1.0555573622463035	3.47607840461776	1.0	0.2	0.20000000000000004	6.661338147750938E-16	0.0	-4.200598078493643
92000	-8.017572872422337	-8.017572872422337	-3.3306690738754696E-16	0.5510608301049928	1.3444174764937966	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-1.1024862317794262
93000	-9.113167232042215	-9.113167232042215	0.0	0.7946144364988401	2.1621380605496445	1.0	0.2	0.20000000000000004	0.0	0.0	-2.1980805913993064
94000	-9.98914783989956	-9.98914783989956	0.0	1.0149619941909642	2.800360721634599	1.0	0.2	0.20000000000000007	0.0	0.0	-3.074061199256651
95000	-12.068800172106727	-12.068800172106727	0.0	2.1289586154116984	5.441612672953447	1.0	0.2	0.19999999999999998	0.0	0.0	-5.153713531463818
96000	-10.552255317186093	-10.552255317186093	-3.3306690738754696E-16	1.3847199511404573	3.589710585997625	1.0	0.2	0.19999999999999996	-3.3306690738754696E-16	0.0	-3.637168676543183
97000	-10.298527271702826	-10.298527271702826	6.661338147750938E-16	1.3071592752738637	3.490544389418238	1.0	0.2	0.2	6.661338147750938E-16	0.0	-3.383440631059916
98000	-10.034549504762165	-10.034549504762165	0.0	0.796908860111734	2.5793466943236636	1.0	0.2	0.2	0.0	0.0	-3.119462864119255
99000	-12.789768611571514	-12.789768611571514	0.0	2.409628525129598	6.278312011306465	1.0	0.2	0.20000000000000004	0.0	0.0	-5.874681970928605
100000	-11.998451744091504	-11.998451744091504	0.0	0.9404313055637247	3.439343498894107	1.0	0.2	0.19999999999999998	0.0	0.0	-5.083365103448593
101000	-11.969668570729958	-11.969668570729958	0.0	1.2725676371527312	4.129509134332656	1.0	0.2	0.20000000000000004	0.0	0.0	-5.054581930087048
102000	-10.107427708321403	-10.107427708321403	0.0	2.021419163049055	4.537025373637582	1.0	0.2	0.2	0.0	0.0	-3.192341067678492
103000	-12.331994412310898	-12.331994412310898	-3.3306690738754696E-16	1.5020989965458504	4.503952762905983	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-5.416907771667987
104000	-8.25741016781701	-8.25741016781701	0.0	0.43275228184099324	1.2586941024864224	1.0	0.2	0.20000000000000004	0.0	0.0	-1.3423235271741008
105000	-15.95028347879295	-15.95028347879295	0.0	1.7901482104389952	6.491681657622792	1.0	0.2	0.20000000000000004	0.0	0.0	-9.035196838150041
106000	-10.577195067861947	-10.577195067861947	6.661338147750938E-16	0.6114262439465284	2.3420993722063703	1.0	0.2	0.20000000000000004	6.661338147750938E-16	0.0	-3.662108427219037
107000	-12.175111575742134	-12.175111575742134	0.0	1.654820429641208	4.89955461287206	1.0	0.2	0.2	0.0	0.0	-5.260024935099224
108000	-10.40665921438989	-10.40665921438989	0.0	1.455639908936654	3.7543737404621815	1.0	0.2	0.19999999999999998	0.0	0.0	-3.4915725737469794
109000	-11.29186408735327	-11.29186408735327	0.0	1.1446116380061904	3.631211272175908	1.0	0.2	0.20000000000000004	0.0	0.0	-4.37677744671036
110000	-9.343921254261318	-9.343921254261318	0.0	0.7206532732371307	2.035439827721281	1.0	0.2	0.20000000000000004	0.0	0.0	-2.428834613618407
111000	-9.0734111984336	-9.0734111984336	-3.3306690738754696E-16	0.917608525219374	2.349507277437701	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-2.1583245577906913
112000	-10.513945064906835	-10.513945064906835	0.0	2.4969195038831566	5.491199472628638	1.0	0.2	0.2	0.0	0.0	-3.598858424263926
113000	-13.969894344648733	-13.969894344648733	-3.3306690738754696E-16	3.029381314916483	7.892353254630111	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-7.054807704005822
114000	-12.253097677054008	-12.253097677054008	0.0	2.6554430747997158	6.278087913434931	1.0	0.2	0.19999999999999998	0.0	0.0	-5.338011036411098
115000	-9.936709246868517	-9.936709246868517	0.0	1.7727000043090952	3.9935531775813997	1.0	0.2	0.20000000000000004	0.0	0.0	-3.021622606225608
116000	-9.453785041877262	-9.453785041877262	-3.3306690738754696E-16	1.1889871997680848	2.9591114709159756	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-2.538698401234352
117000	-9.300714563504966	-9.300714563504966	0.0	0.4726933828626385	1.664893627399113	1.0	0.2	0.19999999999999996	0.0	0.0	-2.385627922862056
118000	-10.95563056737826	-10.95563056737826	0.0	1.008554905950795	3.2568781999976837	1.0	0.2	0.2	0.0	0.0	-4.040543926735349
119000	-13.62473166626867	-13.62473166626867	0.0	4.224314611035456	9.588669516432851	1.0	0.2	0.20000000000000004	0.0	0.0	-6.70964502562576
120000	-10.118317490266257	-10.118317490266257	-3.3306690738754696E-16	1.9034254920190325	4.24724574340024	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-3.203230849623347
121000	-8.376595575156706	-8.376595575156706	0.0	0.4825670169927747	1.3471190675516929	1.0	0.2	0.19999999999999998	0.0	0.0	-1.4615089345137955
122000	-10.061903106528291	-10.061903106528291	-3.3306690738754696E-16	1.4050514574273183	3.4823332064138457	1.0	0.2	0.20000000000000004	-3.3306690738754696E-16	0.0	-3.1468164658853803
123000	-7.762142699078353	-7.762142699078353	-3.3306690738754696E-16	0.09734331184621	0.45043732129552366	1.0	0.2	0.19999999999999996	-3.3306690738754696E-16	0.0	-0.8470560584354438
124000	-13.236509253142383	-13.236509253142383	0.0	2.233305526709392	6.411916038095021	1.0	0.2	0.19999999999999998	0.0	0.0	-6.321422612499474
125000	-8.197576829798969	-8.197576829798969	0.0	0.18730995303002285	0.7747983820809885	1.0	0.2	0.19999999999999998	0.0	0.0	-1.2824901891560598
126000	-11.992291396832663	-11.992291396832663	0.0	3.1591279285023837	7.166877995141615	1.0	0.2	0.19999999999999998	0.0	0.0	-5.077204756189753
127000	-10.709450712375894	-10.709450712375894	0.0	2.0208472706333036	4.758032884244619	1.0	0.2	0.2	0.0	0.0	-3.794364071732984
128000	-12.326378735289135	-12.326378735289135	0.0	1.5125786467431532	4.797157213530545	1.0	0.2	0.2	0.0	0.0	-5.411292094646225
129000	-10.714029083951491	-10.714029083951491	6.661338147750938E-16	1.5322177873899503	4.111264843728916	1.0	0.2	0.20000000000000004	6.661338147750938E-16	0.0	-3.798942443308582
130000	-11.305915175072856	-11.305915175072856	-3.3306690738754696E-16	2.2449014927665627	5.275777105357337	1.0	0.2	0.20000000000000004	-3.3306690738754696E-16	0.0	-4.3908285344299465
131000	-10.723339655746827	-10.723339655746827	-6.661338147750941E-16	1.580004647828019	4.192522744481755	1.0	0.2	0.19999999999999998	-6.661338147750941E-16	0.0	-3.808253015103916
132000	-10.38781629055051	-10.38781629055051	-3.3306690738754696E-16	0.8995024537859496	2.799918318138684	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-3.4727296499076012
133000	-11.89493045558839	-11.89493045558839	0.0	1.8757616547117426	5.251432133814175	1.0	0.2	0.2	0.0	0.0	-4.979843814945481
134000	-12.327233983758642	-12.327233983758642	0.0	2.1086187820105704	5.6017757251846545	1.0	0.2	0.2	0.0	0.0	-5.412147343115731
135000	-12.754550547797031	-12.754550547797031	0.0	2.64598767293202	6.6639051311509	1.0	0.2	0.2	0.0	0.0	-5.839463907154122
136000	-12.707199267656291	-12.707199267656291	0.0	3.0207076000032194	7.221883835917215	1.0	0.2	0.2	0.0	0.0	-5.792112627013381
137000	-9.329427965905786	-9.329427965905786	0.0	1.2714744654604242	3.0586267047427067	1.0	0.2	0.2	0.0	0.0	-2.4143413252628774
138000	-14.042974331091163	-14.042974331091163	6.661338147750938E-16	3.8584060080622695	8.90396020523731	1.0	0.2	0.2	6.661338147750938E-16	0.0	-7.127887690448252
139000	-12.118413372887872	-12.118413372887872	-3.3306690738754696E-16	2.1388372924493764	5.408574410885175	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-5.203326732244961
140000	-12.472170250056285	-12.472170250056285	0.0	1.9345930804578346	5.245809213003212	1.0	0.2	0.2	0.0	0.0	-5.557083609413375
141000	-11.377077673594034	-11.377077673594034	0.0	1.6966045846165727	4.425457456580898	1.0	0.2	0.20000000000000004	0.0	0.0	-4.461991032951123
142000	-9.184365529977114	-9.184365529977114	0.0	0.559473573224591	1.8481691004519067	1.0	0.2	0.2	0.0	0.0	-2.2692788893342053
143000	-11.944793002202811	-11.944793002202811	-3.3306690738754696E-16	1.293671819981562	4.012260674099397	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-5.029706361559901
144000	-9.892311312514826	-9.892311312514826	0.0	2.028205111207445	4.449607802162092	1.0	0.2	0.19999999999999998	0.0	0.0	-2.9772246718719164
145000	-12.735966835799395	-12.735966835799395	0.0	1.470173017876935	4.725086630592955	1.0	0.2	0.2	0.0	0.0	-5.820880195156485
146000	-12.783808920002919	-12.783808920002919	0.0	2.077507849367101	5.926128001871428	1.0	0.2	0.20000000000000004	0.0	0.0	-5.868722279360009
147000	-7.954995990818297	-7.954995990818297	-3.3306690738754696E-16	0.5849815843947821	1.357599070412944	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-1.0399093501753873
148000	-8.93465147295996	-8.93465147295996	0.0	0.6604507010134615	1.8395522328318321	1.0	0.2	0.19999999999999998	0.0	0.0	-2.019564832317049
149000	-9.68685741091411	-9.68685741091411	0.0	0.7182289018502667	2.2646163775978754	1.0	0.2	0.20000000000000004	0.0	0.0	-2.7717707702712002
150000	-13.449722983067748	-13.449722983067748	-6.661338147750941E-16	1.017703743457742	4.024754839574478	1.0	0.2	0.2	-6.661338147750941E-16	0.0	-6.534636342424839
151000	-10.264016842211962	-10.264016842211962	0.0	1.9407723064228357	4.3901063690362685	1.0	0.2	0.20000000000000004	0.0	0.0	-3.3489302015690523
152000	-9.46025954140093	-9.46025954140093	0.0	0.9157841299093781	2.466473319981595	1.0	0.2	0.19999999999999998	0.0	0.0	-2.5451729007580206
153000	-9.907205983492805	-9.907205983492805	0.0	0.7473643949832355	2.298108123792534	1.0	0.2	0.2	0.0	0.0	-2.992119342849895
154000	-11.581983727651885	-11.581983727651885	0.0	2.461740215874789	5.746488000408435	1.0	0.2	0.20000000000000004	0.0	0.0	-4.666897087008975
155000	-8.791203112143785	-8.791203112143785	0.0	0.7433846792394545	1.938275879284372	1.0	0.2	0.2	0.0	0.0	-1.8761164715008747
156000	-8.269085219124651	-8.269085219124651	0.0	0.42531244888509967	1.2698578213242413	1.0	0.2	0.20000000000000004	0.0	0.0	-1.3539985784817405
157000	-10.11289177585877	-10.11289177585877	0.0	1.1700041191178108	3.143631766172068	1.0	0.2	0.19999999999999996	0.0	0.0	-3.1978051352158605
158000	-11.803546659459045	-11.803546659459045	0.0	4.288097387409103	8.841948942162075	1.0	0.2	0.19999999999999998	0.0	0.0	-4.888460018816134
159000	-10.986538654504482	-10.986538654504482	-3.3306690738754696E-16	1.7374734986715086	4.405987590515364	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-4.071452013861572
160000	-8.662456839891297	-8.662456839891297	-3.3306690738754696E-16	0.42877359095964485	1.3820691626507164	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-1.747370199248386
161000	-15.16321567923404	-15.16321567923404	0.0	1.745349289668103	6.149838466973129	1.0	0.2	0.2	0.0	0.0	-8.24812903859113
162000	-9.8714604442901	-9.8714604442901	0.0	1.5750459556770713	3.7255993369489984	1.0	0.2	0.2	0.0	0.0	-2.95637380364719
163000	-13.12217316665404	-13.12217316665404	0.0	2.204769443333844	5.9785085821639266	1.0	0.2	0.2	0.0	0.0	-6.20708652601113
164000	-8.377317082775916	-8.377317082775916	0.0	1.1406733857821183	2.406224121468574	1.0	0.2	0.19999999999999998	0.0	0.0	-1.462230442133005
