# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Aug 16 19:24:10 BRT 2022 [seed=1]
# -seed 1 -prefix seed_1_ simulated_data_n=5_L=5000_rate=0.2.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
91000	-14723.038008477846	-9.651763259307847	-14713.386245218539	0.46201775323169364	1.8047552823028354	1.0	0.2	0.19999999999999998	-14713.386245218539	0.0	-2.7366766186649376
92000	-14718.035688746488	-9.627858076860553	-14708.407830669626	0.4516713410501882	1.7877848721168408	1.0	0.2	0.19999999999999998	-14708.407830669626	0.0	-2.712771436217644
93000	-14721.207266373507	-9.598977566837988	-14711.608288806668	0.4418772387294135	1.7520497575593068	1.0	0.2	0.2	-14711.608288806668	0.0	-2.683890926195078
94000	-14718.628119235405	-9.563661796690214	-14709.064457438715	0.4322408630506284	1.726970034822689	1.0	0.2	0.20000000000000007	-14709.064457438715	0.0	-2.6485751560473045
95000	-14720.066473818526	-9.573607258075807	-14710.49286656045	0.44858884850263236	1.7693116961480595	1.0	0.2	0.2	-14710.49286656045	0.0	-2.6585206174328975
96000	-14719.572538077982	-9.675462224468486	-14709.897075853514	0.4544750526230025	1.810642196487633	1.0	0.2	0.2	-14709.897075853514	0.0	-2.760375583825577
97000	-14718.491814087722	-9.56481999053688	-14708.926994097184	0.43339584851432733	1.7300196959680876	1.0	0.2	0.2	-14708.926994097184	0.0	-2.64973334989397
98000	-14718.696878877632	-9.589879863843025	-14709.10699901379	0.44200705751933245	1.7563689670029592	1.0	0.2	0.19999999999999996	-14709.10699901379	0.0	-2.674793223200115
99000	-14721.954628033633	-9.632448782652386	-14712.32217925098	0.47592414217349677	1.827508013954665	1.0	0.2	0.19999999999999998	-14712.32217925098	0.0	-2.7173621420094767
100000	-14717.949067813714	-9.612680515371238	-14708.336387298343	0.45154527844909337	1.784080251263466	1.0	0.2	0.20000000000000004	-14708.336387298343	0.0	-2.6975938747283275
101000	-14721.659484175092	-9.730281242324942	-14711.929202932768	0.4632102372114921	1.8422761234641842	1.0	0.2	0.2	-14711.929202932768	0.0	-2.815194601682032
102000	-14719.001081254684	-9.428023148328922	-14709.573058106356	0.42887031459130726	1.6694779456022542	1.0	0.2	0.2	-14709.573058106356	0.0	-2.512936507686013
103000	-14718.512583025056	-9.422536113857147	-14709.090046911198	0.4168065287752469	1.6518058031338525	1.0	0.2	0.2	-14709.090046911198	0.0	-2.507449473214237
104000	-14717.929804704127	-9.508535173167921	-14708.421269530958	0.44855698683304995	1.740453093229493	1.0	0.2	0.2	-14708.421269530958	0.0	-2.593448532525011
105000	-14718.447385597885	-9.464827794152233	-14708.982557803733	0.4354325661009509	1.6953051466944657	1.0	0.2	0.2	-14708.982557803733	0.0	-2.549741153509324
106000	-14718.207967191314	-9.621902725114133	-14708.5860644662	0.44554844182498693	1.775584482749795	1.0	0.2	0.20000000000000004	-14708.5860644662	0.0	-2.7068160844712232
107000	-14719.723815950321	-9.679984521678666	-14710.043831428642	0.4515730747078891	1.8029765973273248	1.0	0.2	0.2	-14710.043831428642	0.0	-2.764897881035755
108000	-14720.725831812553	-9.430118534619888	-14711.295713277934	0.4261368481543764	1.6638463875769522	1.0	0.2	0.19999999999999998	-14711.295713277934	0.0	-2.515031893976978
109000	-14721.416711344365	-9.6940635193692	-14711.722647824996	0.46452107448240737	1.835942026144193	1.0	0.2	0.2	-14711.722647824996	0.0	-2.7789768787262905
110000	-14717.714877651564	-9.456666467113715	-14708.258211184451	0.43755878739450205	1.6981073692064172	1.0	0.2	0.20000000000000004	-14708.258211184451	0.0	-2.541579826470805
111000	-14722.963304201565	-9.607551429196514	-14713.355752772368	0.46739845818773074	1.8010244043756547	1.0	0.2	0.19999999999999998	-14713.355752772368	0.0	-2.6924647885536044
112000	-14717.717834723497	-9.568237125217202	-14708.14959759828	0.45018375067573696	1.7661059680009736	1.0	0.2	0.20000000000000004	-14708.14959759828	0.0	-2.6531504845742924
113000	-14719.61254756094	-9.518922166303351	-14710.093625394637	0.4293369199767385	1.7025018577874855	1.0	0.2	0.2	-14710.093625394637	0.0	-2.603835525660442
114000	-14717.645397795482	-9.530658568852441	-14708.11473922663	0.43448199813639177	1.7247731641313209	1.0	0.2	0.2	-14708.11473922663	0.0	-2.6155719282095307
115000	-14717.853212259612	-9.553607334426001	-14708.299604925185	0.4497849898641122	1.7577727988015959	1.0	0.2	0.2	-14708.299604925185	0.0	-2.6385206937830903
116000	-14719.323961280648	-9.455516752533885	-14709.868444528114	0.42946554221642974	1.6894089605574618	1.0	0.2	0.2	-14709.868444528114	0.0	-2.5404301118909745
117000	-14718.209002833382	-9.489369193701865	-14708.719633639681	0.4258203788756999	1.689048729866859	1.0	0.2	0.2	-14708.719633639681	0.0	-2.5742825530589553
118000	-14719.103100816075	-9.58759821585249	-14709.515502600223	0.4348479651784018	1.7376971508268158	1.0	0.2	0.2	-14709.515502600223	0.0	-2.6725115752095796
119000	-14718.22965322649	-9.440449168864337	-14708.789204057626	0.4340571307642323	1.689330012907956	1.0	0.2	0.20000000000000004	-14708.789204057626	0.0	-2.5253625282214265
120000	-14718.803451223237	-9.579755807035092	-14709.223695416202	0.44835715290886424	1.7625908502661003	1.0	0.2	0.2	-14709.223695416202	0.0	-2.664669166392182
121000	-14721.422188163842	-9.595483289851988	-14711.82670487399	0.44759484726581206	1.75948001838117	1.0	0.2	0.20000000000000004	-14711.82670487399	0.0	-2.680396649209077
122000	-14717.884035028736	-9.44276429696333	-14708.441270731772	0.4263839231626341	1.6764647015615892	1.0	0.2	0.2	-14708.441270731772	0.0	-2.527677656320421
123000	-14721.267457153841	-9.44256820962189	-14711.824888944218	0.42810138742736326	1.677646030187292	1.0	0.2	0.20000000000000004	-14711.824888944218	0.0	-2.5274815689789802
124000	-14719.592718095018	-9.493518111444256	-14710.099199983573	0.41766191644483586	1.6772051394388754	1.0	0.2	0.2	-14710.099199983573	0.0	-2.5784314708013456
125000	-14720.135682099008	-9.419750363987085	-14710.71593173502	0.414901466725906	1.6468491833642267	1.0	0.2	0.19999999999999996	-14710.71593173502	0.0	-2.5046637233441755
126000	-14718.178304177705	-9.489552834770366	-14708.688751342936	0.44438460826622955	1.7248865811710767	1.0	0.2	0.2	-14708.688751342936	0.0	-2.5744661941274565
127000	-14719.311484404552	-9.520147396626069	-14709.791337007926	0.43319561040489774	1.7098140255576342	1.0	0.2	0.19999999999999996	-14709.791337007926	0.0	-2.6050607559831582
128000	-14720.336301141208	-9.517174196224756	-14710.819126944984	0.43398037709621823	1.7133690054957684	1.0	0.2	0.2	-14710.819126944984	0.0	-2.602087555581846
129000	-14719.64335681567	-9.564069051654208	-14710.079287764016	0.4464099709320712	1.7547699686003915	1.0	0.2	0.2	-14710.079287764016	0.0	-2.6489824110112976
130000	-14718.653586806093	-9.52242873965914	-14709.131158066433	0.4282896636472553	1.7046749881283259	1.0	0.2	0.19999999999999998	-14709.131158066433	0.0	-2.607342099016231
131000	-14718.774431146638	-9.52831739185197	-14709.246113754785	0.42458076699246594	1.7005441194283428	1.0	0.2	0.19999999999999996	-14709.246113754785	0.0	-2.613230751209062
132000	-14719.047740981088	-9.48796275874308	-14709.559778222345	0.45391207614520007	1.7395023843415272	1.0	0.2	0.2	-14709.559778222345	0.0	-2.5728761181001696
133000	-14717.547605612865	-9.561475906888687	-14707.986129705976	0.435317861597802	1.7362572630308117	1.0	0.2	0.20000000000000004	-14707.986129705976	0.0	-2.6463892662457766
134000	-14717.416061074977	-9.494060098419396	-14707.922000976558	0.4380798415136287	1.7119247926729193	1.0	0.2	0.2	-14707.922000976558	0.0	-2.5789734577764856
135000	-14717.715725746433	-9.533886878591638	-14708.181838867842	0.44055770040589654	1.7372378761107912	1.0	0.2	0.2	-14708.181838867842	0.0	-2.6188002379487276
136000	-14717.589561164892	-9.542430274212172	-14708.04713089068	0.43536099741533857	1.7272940207284304	1.0	0.2	0.20000000000000004	-14708.04713089068	0.0	-2.6273436335692617
137000	-14717.834958556601	-9.500017779170015	-14708.334940777431	0.43056769502720144	1.7062432174235165	1.0	0.2	0.19999999999999996	-14708.334940777431	0.0	-2.5849311385271054
138000	-14719.578050197833	-9.496578984390244	-14710.081471213443	0.44612459322567133	1.7329927881216909	1.0	0.2	0.20000000000000004	-14710.081471213443	0.0	-2.581492343747334
139000	-14718.908485427786	-9.523887548935793	-14709.38459787885	0.42241034189845345	1.6956495902474336	1.0	0.2	0.20000000000000007	-14709.38459787885	0.0	-2.608800908292884
140000	-14718.33114383287	-9.534487571579161	-14708.79665626129	0.44379189882328324	1.7451471734447037	1.0	0.2	0.19999999999999998	-14708.79665626129	0.0	-2.6194009309362514
141000	-14718.5245627487	-9.474235134801573	-14709.050327613899	0.41834721173131545	1.673584251382356	1.0	0.2	0.20000000000000004	-14709.050327613899	0.0	-2.559148494158663
142000	-14717.796648470588	-9.582204155484963	-14708.214444315103	0.44245989268250596	1.7576276429955606	1.0	0.2	0.20000000000000007	-14708.214444315103	0.0	-2.6671175148420527
143000	-14717.125719505695	-9.56677328246301	-14707.558946223233	0.44243768674379236	1.7501142739853202	1.0	0.2	0.20000000000000004	-14707.558946223233	0.0	-2.6516866418201017
144000	-14717.70375117985	-9.515639202935434	-14708.188111976915	0.43139741262673675	1.7090107945163582	1.0	0.2	0.20000000000000004	-14708.188111976915	0.0	-2.600552562292524
145000	-14717.208899631623	-9.50626378745475	-14707.702635844169	0.4312195773752161	1.706748285815656	1.0	0.2	0.20000000000000004	-14707.702635844169	0.0	-2.5911771468118414
146000	-14718.080431442822	-9.502410534005588	-14708.578020908817	0.4321150311174976	1.7079387304993443	1.0	0.2	0.2	-14708.578020908817	0.0	-2.5873238933626768
147000	-14721.423353656786	-9.396717902392538	-14712.026635754393	0.41456181843547874	1.639099544170305	1.0	0.2	0.2	-14712.026635754393	0.0	-2.4816312617496283
148000	-14720.4903373693	-9.47008208502991	-14711.02025528427	0.4257163520568102	1.6829001324791273	1.0	0.2	0.2	-14711.02025528427	0.0	-2.5549954443869995
149000	-14721.416277963257	-9.572323585962327	-14711.843954377295	0.45190594432472175	1.7656690904589147	1.0	0.2	0.2	-14711.843954377295	0.0	-2.6572369453194167
150000	-14718.863922659091	-9.528750254479741	-14709.335172404612	0.4273027751432104	1.7103501189347605	1.0	0.2	0.2	-14709.335172404612	0.0	-2.6136636138368314
151000	-14719.192974539223	-9.527030677964245	-14709.665943861259	0.4417987607648542	1.7314769350909216	1.0	0.2	0.2	-14709.665943861259	0.0	-2.6119440373213347
152000	-14717.032903705198	-9.53895474623793	-14707.49394895896	0.44524970539540254	1.7439583441891346	1.0	0.2	0.20000000000000004	-14707.49394895896	0.0	-2.623868105595021
153000	-14720.374770438171	-9.58291205139772	-14710.791858386774	0.45515842436649906	1.7697906588981356	1.0	0.2	0.2	-14710.791858386774	0.0	-2.667825410754811
154000	-14717.500002689192	-9.533167846479904	-14707.966834842713	0.4370946788565981	1.7308376770882279	1.0	0.2	0.20000000000000004	-14707.966834842713	0.0	-2.6180812058369933
155000	-14717.440925555837	-9.517058440718142	-14707.923867115118	0.4398189610306634	1.7283254199986382	1.0	0.2	0.2	-14707.923867115118	0.0	-2.6019718000752317
